Name, Address, Zip, City
Affiliato Tecnocasa: STUDIO OSTIENSE 2 S.A.S., VIA OSTIENSE  43, 00154, Roma
Studio Fortunato, Via dei Fagnani 10, 00163, Roma
Gruppo Cassai, via vigna del piano   44, 00060, Riano
Room Office, Via Sante Vandi 78, 00173, Roma
Aeffe Immobiliare di Andrea Filzi, Via Maurizio Moris 34, 00061, Roma
IMMOBILI E OPERE SRL, Via G. Parini 32, 00013, Nuova
Rosati Prestige Homes, Via dell’annunziatella 131 131, 131, Roma
IMMOBILIARE ENPAVRE S.R.L., Via del Podere Fiume 48, 00168, Roma
CATINI IMMOBILIARE SRLS, VIA CATERINA TROIANI 35, 00144, Roma
Società Immobiliare Tauma 90 Srl, Via Leonardo Fibonacci 19, 00166, Roma
De Weck Marie Gabrielle, Via Lima  48, 00198, Roma
Capuani Carlo - ditta individuale, va della Frezza 59, 00186, Roma
BRUNELLI CASE DI FEDERICA BRUNELLI, VIA LUIGI PIGORINI 24, 00162, Roma
ALPHA COSTRUZIONI SRL, VIA MARIA MONTESSORI 18, 00135, Roma
Intesa Sanpaolo Casa - Agenzia Roma Viale Città Europa, Viale Citta' Europa  847, 847, Roma
Intesa SanPaolo Casa - Agenzia Roma Viale delle Medaglie D'oro, Viale delle Medaglie d'Oro 145, 145, Roma
SM Real Estate, Roma RM, 00147, Roma
Intermedia San Basilio, Via Casal Tidei  60, 00100, Roma
DomoPlan srl, via monte dei villini 32, 00013, Nuova
Di Silvio Pasqualina, Via salvatore D'Amelio 10, 00167, Roma
Salaria Costruzioni 79 srl, Via Papa Giovanni XXIII 15/E, 00015, Monterotondo
Intermedia De Chirico , Viale Giorgio De Chirico 29, 00155, Roma
MAC 2 COSTRUZIONI  S.r.l, Via del Casaletto  200/a, 200, Roma
Colle dei Cedri, Via di Tor San Giovanni 114, 114, Roma
Zarrelli Immobiliare, via vitellia 55, 00152, Roma
Stefano De Ciantis, Via Alessandro Scarlatti 4, 00198, Roma
Affiliato Tecnocasa: IMMOBILIARE APPIO CLAUDIO S.R.L., Largo Appio Claudio 357, 357, Roma
Genius Immobiliare, Via  Eurialo 43 / B, 00181, Roma
Chiocciolacasa, via Iris Versari  80-82-84, 00128, Roma
Non siamo Agenzia; PROPRIETARI, via campobello  7, 00040, Pomezia
Bernadett Nagy, Via dei  quattro  cantoni 72/b, 00184, Roma
Immobildonna, via Mantova 44, 00198, Roma
Frimm, via costantino mortati 92, 00156, Roma
roberto quartullo, via piero gherardi  50, 00125, Roma
Le.Co. di Laura Leone e C S.a.s., Vicolo di S. Celso 1, 00186, Roma
Simone Federici, Piazza Galeria  19, 00179, Roma
Gabetti Nuove Costruzioni e Frazionamenti, viale di Villa Grazioli  23, 00198, Roma
Il tuo agente immobiliare, Via Adria 1, 00052, Cerveteri
Gruppo Rossi, Viale della Sierra Nevada 130/150, 130, Roma
PIPERNO IMMOBILIARE SRL, VIA FRATTINA  73, 00195, Roma
Giulia Metalli, Marco Besso 66, 00191, Roma
Consulente immobiliare  Laura Ceccarelli, Via Dino Frescobaldi 3, 00137, Roma
M328, via di Grotte Portella 34, 00100, Roma
agente immobiliare, via Valentino Mazzola 38, 00142, Roma
ULIVETO 2016 SRL, Via degli Impressori 14-E, 00128, Roma
Re/Max Urbest 4, via gadames  7, 00199, Roma
RIVOLI IMMOBILIARE SAS, Via Emilia 64, 00187, Roma
Matilde Casano , via sestriere 69, 00135, Roma
INCASA, Circonvallazione Trionfale  53/b, 00195, Roma
MEDIAZIONI RE DI STREGAPEDE ALESSANDRO, Via Eugenio Tanzi 29, 00135, Roma
Vanina Real Estate, Via Lidia  17, 00179, Roma
Andrea Castorina, Via Tazio Nuvolari 156, 156, Roma
P.M. & M. S.r.l.s., Piazza dei Re di Roma 57, 00183, Roma
CONSILIARE SRL, Via Cogoleto 13, 00168, Roma
Housing Immobiliare, Agenzia On Line ., 00135, Roma
PRATO LUNGO COSTRUZIONI S.R.L., GRANDE RACCORDO ANULARE KM35, 850,  1, 850, Roma
Affiliato Tecnorete: STUDIO IMMOBILIARE DELLE VITTORIE S.R.L., VIALE ANGELICO 265, 265, Roma
Consulting Property, Via di Villa Severini 54, 00191, Roma
Di Spirito Immobili, Robert musil 8, 00137, Roma
CBRE S.p.a., Via Leonida Bissolati 76, 00187, Roma
Agenzia Immobiliare di Agata Coletta, Via Tarquinio Prisco 12, 00181, Roma
NS COSTRUZIONI SRL, Via Giulio Caccini 1, 00198, Roma
Le Chat Immobiliare, Via Treviri 55, 00174, Roma
Mondo Casa Immobiliare, Via Vincenzo Coronelli 40, 00176, Roma
Solido Property Company, Via Dei Due Macelli 66, 00187, Roma
Cushman & Wakefield LLP, Via Barberini 86, 00187, Roma
RO.MA. Services di Patrizia Rossi, Via Fonteiana 33, 00152, Roma
dott. Alberto Clerici, via venti settembre  98/g, 00187, Roma
Immobiliare Stile, Via Rocca Priora 77, 00179, Roma
MEDIAZIONI IMMOBILIARI di B.F., VIA FERDINANDO MARTINI 25, 00137, Roma
Studio Immobiliare, Via Angelo Emo  00136, 00136, Roma
PAOLA PENNA, Via Luigi Bellotti Bon  2, 00197, Roma
Fiumicino Costruzioni, via torre clementina 184, 184, Fiumicino
Alessandro Lucheroni, Via Adolfo Ravà snc, 00142, Roma
Farnese Immobiliare srl, Via Rubens 37, 00197, Roma
Cinzia Licata, Viale Universita'  27, 00185, Roma
Edilvallagati 2006 srl, Via Monte Circeo 12, 00015, Monterotondo
Pegaso Engineering srl, Piazza Clemente Origo  6, 00127, Roma
Lalba societa cooperativa, Via Degli Impressori 14e, 00118, Roma
Si.Ro Costruzioni 2008 Srl, Via DEL TIRO A SEGNO  8/A, 00044, Frascati
G.E.A.P. srl, Via Luigi Cochetti 16, 00125, Roma
RHOME IMMOBILIARE, VIA UGO BALZANI 45, 00162, Roma
angelo CICCHETTI, Via Claudio Monteverdi  16, 00198, Roma
GS Immobiliare di Silvestri Giorgio, via asmara 34, 00199, Roma
Di Salvo Immobiliare, Via di San Tommaso D'Aquino 80, 00136, Roma
LaMiaCasa, Viale Dell'Arte 66, 00144, Roma
Diomede 1 Srl, Via Po  9, 00198, Roma
Romar S.r.l., Via dei quattro cantoni 74, 00184, Roma
Bracci Immobiliare di Mauro Bracci, Via Antonio Serra 124, 124, Roma
ROMA SAXA RUBRA, VIA DI QUARTO PEPERINO 22, 00188, Roma
House on Sale, in apertura 1, 00100, Roma
Affiliato Tecnocasa: Studio Immobiliare Caffarella srl, Circonvallazione Appia  111, 111, Roma
Paradigmi Costruttivi, via G.Arrivabene 45, 00191, Roma
impresa di costruzioni, eurialo  7, 00071, Pomezia
Building Business Immobiliare, Via Raffaele Sorbi  7, 00147, Roma
Immobiliare Adriana, Via di Priscilla  31, 00199, Roma
Casa Mia Immobiliare, Via Pompeo Magno 78, 00192, Roma
Ercole Immobiliare, Via Pietro Toesca 14, 00188, Roma
C11 SRL     , Via Mezzanino 2, 00188, Roma
Studio Immobiliare, Via Misurina 63, 00135, Roma
Agenzia Immobiliare Anaida, Viale delle Milizie 114, 114, Roma
maggio immobiliare srl, DI SAPONARA 662, 662, Roma
sandro provenzale, via poggio moiano 32d, 00199, Roma
BENI, Via Archimede 64, 00197, Roma
Immobiliare Campo di Mare, Viale Adriatico 6, 00052, Cerveteri
c.sa.c.s.r.l., Via Bortolomeo Diaz 16, 00154, Roma
polytropon general contracts srl, via gianluigi bonelli 40, 00127, Roma
GPS immobiliare, via ferdinando ughelli   22, 00179, Roma
Studio Legale Immobiliare Prati, Via Borghetto di Vara 13, 00140, Roma
Unocasa, Via Epicuro 25, 00124, Roma
Del Taibo Property Solutions, Via Mecenate 20, 00184, Roma
Nuovi Agenti Immobiliari, Str. Costa Baccano 19, 00063, Roma
Anienedilizia srl, Via caio Cestio 19, 00012, Montecelio
PrAbitare, Viale Regina Margherita 46, 00198, Roma
iem srl, via bergamo snc, 00040, Ardea
RFEZIA IMMOBILIARE SERVIZI S.R.L., Via Cornelia  498, 498, Roma
DIRETTACASA , via FELICE ANERIO 31, 00199, Roma
EUROKASARE - Roma, Piazza di Spagna  35, 00187, Roma
Fabrizio Poli, Via Luigi Angeloni 71, 00149, Roma
ARCHITETTONICA SRL, VIA DI PRATO CORNELIO 32, 00125, Roma
Immobiliare il Mattone, Via Lelio Silva 27, 00054, Fiumicino
Intesa Sanpaolo Casa - Agenzia Roma via del Corso , Agenzia Via Del Corso  226, 226, Roma
Intesa Sanpaolo Casa - Agenzia Roma Viale Civiltà del lavoro, Viale Civilta' del lavoro 80, 00144, Roma
PROGRESSO SRL, Via Volsinio 24, 00199, Roma
UDIESSE COSTRUZIONI SRL, Via Pietro Antonio Trevenna 31, 00116, Roma
IAD - Gian Luigi Longo, Via Di san giovanni in Laterano 190, 190, Roma
L  INGEGNERIA ARCHITETTURA SRL, Viale Carmelo Bene 335 335, 335, Roma
Forest Immobiliare, Via Casilina 1862, 1862, Roma
Studio Pizzullo, Via Giovanni Bettolo 6, 00195, Roma
Nuklia, Via Tuscolana 2078, 2078, Roma
cooperativa edilizia a r.l. la casa ecologica il pino, via cola di rienzo  285, 285, Roma
SI.MA. COSTRUZIONI S.R.L., Via Perugia  11, 00040, Ardea
Intermedia Clitunno, Via Clitunno 16, 00100, Roma
NEW EDIL TRE ZETA S.R.L., via Canegrate 26, 00118, Roma
Realizza srl, Via Cesare Pavese 356, 356, Roma
Agorà, Via Cassia 1170, 1170, Roma
De Dominicis Marco, Via Salvatore Di Giacomo 2, 00142, Roma
MAR.BER. Costruzioni, via del castagno 45, 00030, Romano
ARES, VIA UMBERTO TUPINI 121, 121, Roma
EDIL GERO SRL, Via dei Prati Fiscali 253, 253, Roma
Gruppo Federici / HENZEN RE srl, Via Claudio Monteverdi 16, 00198, Roma
Biohaus Costruzioni srl, Via  Avegno 83, 00163, Roma
AGENCASA IMMOBILIARE S.r.l., Via Farfa 20, 00142, Roma
Ester Mastinu, via dei villini 18, 00067, Morlupo
GE.P.I.E. Gestione e Promozione Immobiliare, Via Varese 46, 00185, Roma
IMC Consulting Srls, Via Salaria 298/A, 298, Roma
Pompei Realty Srls, Via Parione 21, 00186, Roma
New Sogecon srl, via appia nuova  890, 890, Roma
Napolillo Corporate S.r.l., Via Frascaro  4, 00166, Roma
Agim RO.MA. di Roberta Marturano, Via Nizza 59, 00198, Roma
Casa Etica - consulenza immobiliare, Via Taranto 95 Lotto B, 00182, Roma
ROMULEA 2 SRL, Via Della Bufalotta 374, 374, Roma
Ap.co.graem srl, viale Carso 77, 00195, Roma
Affiliato Tecnorete: MEDIAZIONI APPIO CLAUDIO SRL, P.zza del Quadraretto 7, 00174, Roma
IMMOBILIARE ARGO 2008 S.r.l. A Socio Unico, Via Ettore Ximenes 9a, 00196, Roma
EUCLIDE IMMOBILIARE DI GUIDO CALZIA, via filippo civinini 32, 00199, Roma
SCOTTI Mediazioni, Via Camaldoli 6, 00141, Roma
Affair Immobiliare di Fabrizio Pintus, Via Muzio Scevola  59, 00181, Roma
N&S Srl, Piazza Gandhi 3, 00144, Roma
test-test-test, via policastro 13, 00122, Roviano
Bovi RE | Centro Storico, Piazza Cavour 25, 00193, Roma
RockAgent, Via Tolmino  67, 00198, Roma
REMAX OPPORTUNITY, Via Val Chisone 24, 00141, Roma
euro costruzioni s.r.l., via A. Baiamonti 10, 00195, Roma
Costruzioni Cardito srl , vle torre di pratolungo  4, 00131, Roma
SABANI RE, via costanza baudana vaccolini 5, 00153, Roma
Colle Smeraldo S.r.l., Via Macchia dello Sterparo 31 31, 00044, Frascati
Realty Store Monteverde, Via di Donna Olimpia 150, 150, Roma
CO.GENE. 3 - S.R.L., VIALE CARNARO 16, 00195, Roma
Tecnoedil, Vicolo del Casal lumbroso  5, 00166, Roma
Oggimmobili - Albano, Via Cavour  18, 00041, Laziale
Casamia, Via Guglielmo Marconi 12, 00030, Gorga
Realizza srl, Via Carducci 2, 00012, Montecelio
La Promozione Immobiliare di Marco Accardi, Viale Bruno Buozzi 3, 00197, Roma
Obj Servizi Immobiliari, Via Bradano 6, 00199, Roma
Croft Rome Properties, www.romeproperty.com ., 00187, Roma
 PINCIANA REAL ESTATE ROMA PARIOLI PINCIANO, VIA PINCIANA 55, 00198, Roma
Agenzia Immobiliare Marco Rossi, Via Della Pisana  193, 193, Roma
STUDIO IMMOBILIARE GIANICOLO, VIA FOLCO PORTINARI 8, 00151, Roma
Aedes , Via Luigi Perrachio 12, 00124, Roma
sara assicurazioni spa, via Po 20, 00198, Roma
L.L. IMMOBILIARE SRL, Via Archimede 185, 185, Roma
  Immobiliare Casalotti, Via Roma 1, 00000, Roma
Immobilia - Case & Aziende, Via dell'Archivio di Stato 15, 00144, Roma
PALOMA  SERVICE   SRL, Via Lorenzo il Magnifico 76, 00100, Roma
La Tramontana della Cacciarella srl, _______ ., 00136, Roma
Lacagnina Sergio, Via Flaminia 287 vill13, 287, Roma
Agenzia di Test Scuotto, ottaviano 99, 00123, Roma
Achille Srl, Via Dei Gracchi 187, 187, Roma
BeBa Immobiliare, Via  Dei Gozzadini  16, 00165, Roma
livinginitaly, Lgt. Flaminio 00, 00141, Roma
Tiberia Real Estate Agency S.r.l., via del Tritone 132, 132, Roma
IAD - Salvatore Allotta, Via dei Fori Imperiali 1, 00187, Roma
Ligestra due srl, via versilia 2, 00187, Roma
LOIRA SRL, Via Misurina 63, 00135, Roma
Credipass Roma, Via Magna Grecia  65, 00183, Roma
Villa Ada 10 Immobiliare, via di villa ada 10, 00199, Roma
HANCOCK & PARTNERS DI TEATINI HANCOCK ANITA, Euripide 56, 00125, Roma
EB SOLUTION S.R.L., piazzale Filippo il macedone 89, 00124, Roma
